region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
Hermon,Maine,44.8641676,44.7741441,-68.8370884,-68.9663315,44.815280361764714,-68.884114655882357,964.63649851632044,325,29.770444763271161,78.3132530120482,660,4753,3953,3758,42810,36,55934,9,13983.5,162068.06728515623,1451873.183734131,1080884.8824218747,1014786.2019958494,12147010.165808102,10469.284814453125,15856622.501245115,"[[0,83],[5,88],[10,29],[15,15],[20,13],[25,9],[30,10],[35,6],[40,7],[45,1],[50,5],[55,5],[60,4],[65,1],[70,3],[75,1],[80,1],[85,2],[90,1],[95,3],[100,4],[105,2],[115,3],[120,2],[125,1],[130,1],[140,1],[145,2],[160,2],[165,2],[170,1],[190,1],[200,2],[210,1],[215,1],[230,3],[245,1],[305,1],[315,1],[395,1],[465,1],[475,1],[630,1],[940,1],[995,1]]",6865.76376666775,0
Hermosa,South Dakota,43.8503558,43.8247247,-103.1912932,-103.3814283,43.838881410389611,-103.19865996233764,1204.45,3,2.5974025974025974,75,0,50,0,7,0,12,57,3,14.25,0,17992.552221679689,0,2264.6932250976561,0,4295.0296630859375,20257.245446777342,"[[0,2],[5,1]]",10.264087702838383,0
Hermosa Beach,California,33.877585,33.8524808,-118.3850678,-118.4082211,33.865212528754078,-118.39634315816241,1285.3427496580018,4494,97.814451382694017,68.308253533971723,10046,27170,20669,25484,83029,23,166398,5.75,41599.5,3368706.4475219748,10607340.923571767,7202333.2275329633,9547931.0771972537,31324925.966717482,8448.1392089843739,62051237.642541461,"[[0,1818],[5,1630],[10,587],[15,199],[20,83],[25,37],[30,24],[35,15],[40,16],[45,12],[50,13],[55,10],[60,3],[65,6],[70,3],[75,3],[80,2],[90,4],[95,4],[100,2],[105,2],[110,2],[120,2],[140,2],[145,1],[155,1],[165,1],[175,1],[190,1],[195,1],[220,1],[230,2],[245,1],[255,1],[265,1],[330,1],[405,1],[995,1]]",16917.092403234536,46
Hernando,Florida,28.9979939,28.8766628,-82.346397,-82.427432,28.918347552669335,-82.37860862947511,1139.85,684,42.126514131897714,72.843450479233226,4690,8923,5853,7285,25796,46,52547,11.5,13136.75,1407487.685552978,3122574.8070373521,1874700.5156677247,2353415.1904052747,8758385.5470947288,14888.3443359375,17516563.745758042,"[[0,112],[5,182],[10,162],[15,94],[20,49],[25,21],[30,10],[35,6],[40,4],[45,2],[50,8],[60,2],[65,4],[70,2],[75,1],[80,1],[85,3],[90,2],[95,2],[100,1],[105,3],[120,1],[130,1],[135,2],[155,2],[160,1],[170,1],[200,1],[285,2],[340,1],[880,1]]",9362.9627676065156,8
Hernando Beach,Florida,28.5022295,28.4694794,-82.6493781,-82.6656017,28.48604918497578,-82.653826960743,1150.05,416,70.274636510500812,95.632183908045974,3773,5731,3211,4475,3685,44,20875,11,5218.75,1139133.1063476563,2159037.7831848147,1085467.8580932629,1537552.4360412592,1312138.3552246094,15181.244873046875,7233329.5388916042,"[[0,45],[5,136],[10,120],[15,72],[20,26],[25,6],[30,5],[45,2],[60,2],[70,1],[120,1]]",3866.3630687766245,25
Herndon,Virginia,39.0136389,38.8850902,-77.3156379,-77.432591,38.950011214344343,-77.391948895100015,1057.3982954397507,15435,99.43943943943944,77.68773907791423,10516,231064,142514,132608,423236,26,939938,6.5,234984.5,2818620.4605957041,74530540.410314769,42175504.23563832,38888909.739941366,130205050.3195312,8050.3823730468748,288618625.16602093,"[[0,4842],[5,7094],[10,2059],[15,479],[20,177],[25,98],[30,78],[35,51],[40,65],[45,36],[50,36],[55,23],[60,15],[65,19],[70,18],[75,15],[80,12],[85,15],[90,5],[95,10],[100,5],[105,8],[110,8],[115,5],[120,7],[125,3],[130,4],[135,6],[140,6],[145,5],[150,5],[155,1],[160,4],[165,6],[170,2],[175,4],[180,5],[185,2],[190,4],[195,4],[200,2],[205,6],[210,1],[215,3],[220,1],[225,3],[230,1],[235,1],[240,2],[245,1],[250,4],[255,1],[260,4],[265,6],[270,6],[275,2],[285,4],[290,3],[295,6],[300,1],[305,2],[310,1],[320,2],[325,2],[330,2],[335,3],[340,4],[345,1],[350,2],[355,1],[360,3],[370,2],[375,1],[380,1],[390,2],[395,2],[400,3],[405,3],[415,2],[425,2],[430,4],[435,3],[445,2],[450,2],[455,1],[460,2],[465,1],[470,1],[475,1],[480,2],[495,2],[505,3],[510,4],[515,1],[520,3],[525,2],[530,2],[540,1],[550,2],[560,2],[565,1],[570,1],[585,1],[595,1],[600,1],[610,1],[615,1],[630,1],[635,1],[645,3],[675,1],[690,2],[705,2],[715,1],[720,1],[765,1],[775,1],[780,1],[795,1],[815,1],[820,1],[840,1],[870,1],[905,1],[930,1],[935,1],[940,1],[950,1],[955,1],[970,1],[975,1],[995,10],[1000,9]]",169432.5526037814,75
Herricks,New York,40.7606035,40.7517536,-73.6582888,-73.6731426,40.75568121496282,-73.6660960563199,1024.25,861,100,80.0185873605948,524,9546,4267,6233,8957,21,29527,5.25,7381.75,137998.04172973635,2981467.6352661122,1170818.7913635264,1739932.6852966314,2561769.1087158206,6180.6266235351559,8591986.2623718157,"[[0,387],[5,369],[10,69],[15,16],[20,3],[25,4],[30,1],[45,2],[50,1],[55,1],[75,1],[110,1],[115,1],[125,1],[185,2],[585,1],[655,1]]",4876.3600340358716,11
Herriman,Utah,40.5368032,40.4092456,-111.9494778,-112.1004995,40.502295833848486,-112.03119177695599,1182.35,6485,94.701255692010491,94.49220457525864,2979,93841,59185,81400,69711,35,307116,8.75,76779,897058.40950927755,34693971.432879657,19080549.525897257,26451628.736145072,23331525.963812269,12060.851501464844,104454734.06824303,"[[0,1088],[5,2658],[10,1639],[15,623],[20,212],[25,80],[30,53],[35,31],[40,22],[45,7],[50,11],[55,6],[60,5],[65,3],[70,5],[75,2],[80,1],[85,5],[105,1],[110,1],[115,2],[120,1],[130,1],[135,1],[145,2],[150,1],[155,2],[160,1],[165,1],[170,3],[185,3],[190,1],[210,1],[215,1],[225,1],[285,1],[365,1],[380,1],[460,1],[505,1],[565,1],[720,1],[860,1],[905,1],[995,1]]",27775.385294170868,31
Hershey,Pennsylvania,40.329974,40.2066866,-76.5496021,-76.6884174,40.274967028809847,-76.655491759480185,993.65,2468,82.270861833105329,82.075157964748925,9576,45281,34978,36937,138636,34,265408,8.5,66352,2451056.4241271983,14130968.794952357,9738496.0953796487,10562514.609704576,41412100.297821067,9927.16732788086,78295136.221985191,"[[0,569],[5,840],[10,415],[15,207],[20,103],[25,60],[30,29],[35,22],[40,28],[45,14],[50,15],[55,15],[60,7],[65,3],[70,10],[75,8],[80,5],[85,7],[90,3],[95,7],[100,5],[105,5],[110,4],[115,3],[120,3],[125,1],[130,2],[135,2],[145,3],[150,1],[155,1],[160,1],[165,1],[170,3],[175,2],[180,3],[185,3],[195,1],[205,2],[210,2],[215,1],[225,1],[230,4],[235,2],[240,1],[250,1],[255,1],[260,1],[275,1],[300,1],[305,1],[325,1],[340,1],[365,1],[375,1],[395,1],[400,2],[410,2],[420,1],[430,1],[440,1],[445,1],[450,1],[460,1],[480,1],[515,1],[610,1],[645,1],[745,1],[750,1],[785,1],[820,1],[825,1],[890,1],[905,1],[950,3],[990,1],[995,7],[1000,1]]",49753.476710441711,17
Hesperia,California,34.4706476,34.3049904,-117.2369531,-117.4569924,34.417287404721257,-117.32095644459963,1447.55,27724,89.345998131423229,96.636341454913037,107383,475568,322553,442424,374131,49,1722059,12.25,430514.75,40131146.131762728,220544241.73720166,134170238.12468296,178809838.50921008,159943633.0159786,21105.1912109375,733599097.51883614,"[[0,2058],[5,7602],[10,7870],[15,5106],[20,2645],[25,1042],[30,495],[35,208],[40,105],[45,88],[50,60],[55,38],[60,56],[65,33],[70,25],[75,22],[80,26],[85,13],[90,18],[95,21],[100,14],[105,8],[110,12],[115,9],[120,11],[125,6],[130,11],[135,8],[140,10],[145,3],[150,5],[155,9],[160,6],[165,4],[170,3],[175,3],[180,3],[185,1],[190,3],[195,3],[200,4],[205,5],[210,4],[215,2],[220,1],[225,1],[230,3],[235,3],[245,1],[260,1],[265,2],[270,3],[275,1],[285,1],[290,1],[295,1],[300,1],[305,1],[320,1],[345,1],[350,2],[360,1],[375,1],[385,1],[390,1],[410,1],[435,2],[440,1],[445,1],[480,2],[640,1],[695,1],[705,1],[715,1],[995,3],[1000,3]]",200001.87250330171,1335
Hewitt,Texas,31.4822568,31.4156916,-97.1726705,-97.2156087,31.454037858971006,-97.197640226604364,1128.7826585227651,5222,99.906454630495787,97.790262172284642,37191,85535,59824,87358,90064,51,359972,12.75,89993,11030717.879699709,30394869.165374771,18393885.6874512,30059020.742077611,31165312.955926526,17196.96944580078,121043806.43052973,"[[0,323],[5,1322],[10,1523],[15,1066],[20,556],[25,150],[30,48],[35,30],[40,25],[45,24],[50,22],[55,11],[60,9],[65,12],[70,17],[75,8],[80,6],[85,8],[90,6],[95,6],[100,3],[105,4],[110,2],[115,4],[120,1],[125,3],[130,2],[135,2],[140,2],[145,2],[150,1],[155,1],[165,3],[170,1],[175,1],[180,1],[190,1],[235,1],[240,1],[265,1],[280,1],[335,1],[355,1],[375,1],[405,1],[430,1],[455,1],[690,1],[705,1],[810,1],[985,1],[995,2]]",58861.96273788649,5
Hewlett,New York,40.6506001,40.6287685,-73.677833,-73.7102952,40.642059796273593,-73.69489447095485,1024.25,1540,99.795814190913731,78.772378516624045,2600,14840,10422,10217,41941,23,80020,5.75,20005,681817.95316772454,4602781.8692932148,2997865.0381835885,2938884.2392883296,12625112.857458493,6713.6561035156246,23846461.957391374,"[[0,627],[5,549],[10,176],[15,62],[20,22],[25,21],[30,7],[35,9],[40,4],[45,5],[50,3],[55,6],[60,4],[65,5],[70,5],[75,6],[80,2],[85,1],[90,2],[95,2],[110,1],[125,1],[130,1],[135,1],[150,1],[170,1],[185,1],[195,1],[220,1],[225,1],[230,1],[240,1],[265,1],[280,1],[290,1],[310,1],[345,1],[375,1],[420,1],[440,1],[575,1],[990,1]]",14533.504012789494,22
Hewlett Bay Park,New York,40.6407702,40.6271885,-73.6902713,-73.700295,40.633763782467533,-73.695489045454551,1024.25,135,100,87.662337662337663,149,2970,1608,1035,2580,44,8342,11,2085.5,39301.671008300778,918385.82425537112,466138.7488647459,287586.90799560543,768400.94680786144,12656.52490234375,2479814.0989318849,"[[0,21],[5,37],[10,28],[15,18],[20,11],[25,5],[30,3],[35,4],[40,2],[45,1],[50,1],[65,2],[75,1],[80,1]]",1511.3515884324959,2
Hewlett Harbor,New York,40.6407458,40.6256164,-73.6759936,-73.6917657,40.634477096210517,-73.683623833684152,1024.25,429,100,90.3157894736842,670,8114,4689,5986,4179,46,23638,11.5,5909.5,176613.38048706052,2537285.8477539071,1325860.29017334,1707004.937158203,1237739.6478820797,13260.288037109374,6984504.1034545843,"[[0,51],[5,112],[10,127],[15,70],[20,27],[25,12],[30,16],[35,7],[40,1],[45,1],[50,1],[55,2],[65,1],[170,1]]",4256.78738406888,11
Hewlett Neck,New York,40.6272561,40.6203325,-73.6923864,-73.7048928,40.625084339181292,-73.698900240350824,1024.25,143,99.415204678362571,84.117647058823536,235,2566,1211,1601,824,37,6437,9.25,1609.25,60980.40262451172,805628.86964111356,341866.61213989265,451177.43080444337,244180.35954589845,10613.0966796875,1903833.6747558592,"[[0,27],[5,48],[10,30],[15,20],[20,11],[25,4],[30,2],[45,1]]",1160.3136096745682,3
Hi-Nella,New Jersey,39.8422693,39.8332108,-75.0180795,-75.0261466,39.8386692995,-75.020533588500115,1020,139,99.5,69.849246231155774,543,2230,992,1819,1753,24,7337,6,1834.25,141003.15146484374,691523.15376586886,273917.08763427736,522321.6629821778,526368.68989257817,6851.1851074218748,2155133.7457397459,"[[0,53],[5,36],[10,8],[15,12],[20,5],[25,5],[30,10],[35,3],[40,1],[45,1],[50,2],[65,1],[80,1],[95,1]]",1369.502651129447,4
Hialeah,Florida,25.9568059,25.8075233,-80.2533461,-80.4295444,25.873344002744759,-80.302267073164316,1176.4231541375736,15304,36.01206198274344,93.539514699590484,86438,102314,108886,152581,1097756,44,1547975,11,386993.75,27397260.37023326,37130796.558313,37079505.359539792,52155216.390789852,385098283.6695677,15195.884545898438,538861062.34844232,"[[0,1942],[5,4676],[10,3606],[15,2005],[20,921],[25,458],[30,225],[35,138],[40,130],[45,95],[50,71],[55,75],[60,51],[65,46],[70,36],[75,46],[80,32],[85,46],[90,33],[95,24],[100,35],[105,30],[110,18],[115,26],[120,19],[125,17],[130,16],[135,20],[140,18],[145,16],[150,16],[155,13],[160,14],[165,13],[170,16],[175,13],[180,11],[185,8],[190,12],[195,13],[200,12],[205,5],[210,10],[215,5],[220,5],[225,4],[230,4],[235,6],[240,3],[245,10],[250,11],[255,4],[260,10],[265,9],[270,4],[275,6],[280,5],[285,6],[290,4],[295,4],[300,7],[305,2],[310,1],[315,2],[320,6],[325,3],[330,3],[335,2],[340,2],[345,1],[350,1],[355,3],[360,2],[365,5],[370,3],[375,5],[380,3],[385,4],[390,5],[395,5],[400,3],[405,2],[410,1],[420,3],[425,1],[430,3],[435,1],[440,2],[450,3],[455,1],[460,2],[470,2],[475,1],[490,1],[500,1],[505,2],[510,1],[515,2],[525,2],[530,1],[535,2],[540,1],[550,4],[555,1],[570,1],[575,2],[590,2],[600,2],[615,3],[620,1],[630,2],[635,3],[650,2],[670,1],[675,1],[680,2],[695,1],[700,2],[710,2],[715,1],[720,1],[740,1],[770,2],[815,1],[820,1],[830,1],[835,1],[845,1],[850,1],[895,1],[915,1],[950,1],[980,1],[995,16],[1000,11]]",288032.29542684724,21
Hialeah Gardens,Florida,25.9518366,25.8560462,-80.3233017,-80.382719,25.881192760223037,-80.350831810925243,1176.4119330453552,346,7.4142916150351095,96.378830083565461,6274,5701,2752,3656,117762,86,136145,21.5,34036.25,2097050.212115478,2012253.5782470715,910836.17146606394,1198929.0420654297,40244599.276013196,29386.79765625,46463668.279907286,"[[0,68],[5,72],[10,20],[15,7],[20,18],[25,11],[30,12],[35,10],[40,13],[45,2],[50,4],[55,10],[60,5],[65,2],[75,1],[80,3],[85,1],[95,1],[100,3],[105,5],[110,2],[115,3],[120,2],[125,5],[130,1],[140,1],[150,1],[155,3],[160,1],[165,1],[170,1],[185,2],[190,1],[200,2],[205,1],[210,1],[215,2],[220,1],[240,3],[245,1],[250,1],[255,1],[260,3],[265,1],[305,1],[310,1],[320,1],[325,1],[330,1],[350,2],[375,1],[380,1],[395,1],[410,3],[420,1],[430,1],[470,1],[495,1],[500,1],[510,2],[580,2],[615,4],[630,2],[645,1],[695,1],[740,1],[790,1],[995,3],[1000,2]]",24835.7841449664,0
Hiawatha,Iowa,42.0654005,42.0348972,-91.6632973,-91.7115006,42.042385117528731,-91.685035456198591,1009.8,1804,98.275862068965523,75.35505430242273,5569,39292,18905,25679,119777,39,209222,9.75,52305.5,1424270.5177124017,12472755.321429428,5294545.4408691395,7294796.426855471,36125200.60238649,11611.586657714843,62611568.309252754,"[[0,372],[5,533],[10,360],[15,173],[20,70],[25,47],[30,20],[35,28],[40,26],[45,10],[50,9],[55,5],[60,5],[65,9],[70,4],[75,3],[80,8],[85,3],[90,6],[95,5],[100,6],[105,2],[110,1],[115,4],[120,6],[125,4],[130,1],[135,5],[140,5],[145,2],[150,2],[155,2],[165,2],[170,4],[175,2],[180,1],[185,1],[190,2],[195,1],[200,6],[205,2],[215,1],[220,2],[230,2],[235,4],[240,2],[245,1],[260,2],[280,1],[290,1],[295,1],[310,2],[325,2],[335,1],[355,2],[375,1],[385,1],[390,2],[415,2],[430,1],[440,1],[445,1],[455,1],[485,1],[510,1],[550,1],[570,1],[585,1],[625,1],[735,1],[840,1],[995,2],[1000,3]]",31724.482483410175,2
Hickory,North Carolina,35.8083131,35.6282492,-81.2408044,-81.4666478,35.742350914944282,-81.32933847459374,1087.1064091744038,7192,87.8540443990814,69.6291993416594,30265,119091,86556,98776,915227,39,1249915,9.75,312478.75,8505532.8351074215,39941440.1572816,26140443.19970708,30376993.364263888,298443312.85566986,12076.152954101562,403407722.41202986,"[[0,1649],[5,1965],[10,948],[15,529],[20,272],[25,224],[30,137],[35,117],[40,109],[45,97],[50,65],[55,70],[60,57],[65,52],[70,63],[75,31],[80,40],[85,40],[90,27],[95,40],[100,20],[105,25],[110,28],[115,24],[120,25],[125,19],[130,15],[135,15],[140,22],[145,13],[150,14],[155,14],[160,11],[165,15],[170,13],[175,11],[180,7],[185,14],[190,8],[195,14],[200,8],[205,8],[210,4],[215,5],[220,11],[225,9],[230,5],[235,7],[240,9],[245,9],[250,9],[255,5],[260,7],[265,5],[270,7],[275,3],[280,2],[285,4],[295,5],[300,3],[305,3],[315,3],[320,1],[325,4],[330,3],[335,3],[355,5],[360,2],[365,2],[370,2],[375,1],[380,1],[385,1],[390,2],[395,4],[400,4],[410,5],[420,3],[435,2],[440,1],[445,1],[450,3],[455,3],[460,1],[465,3],[470,2],[480,3],[490,1],[495,1],[500,2],[505,5],[510,2],[515,2],[520,2],[535,2],[540,2],[545,1],[550,2],[560,1],[565,1],[570,3],[575,2],[580,1],[595,2],[600,2],[605,1],[610,1],[625,3],[630,1],[640,2],[645,3],[655,3],[670,1],[675,2],[680,1],[685,1],[690,1],[700,1],[705,1],[715,1],[735,1],[745,2],[755,1],[760,2],[765,1],[770,1],[800,2],[805,1],[810,2],[815,2],[820,1],[825,1],[830,1],[870,1],[890,3],[895,1],[915,1],[945,1],[975,1],[980,1],[990,3],[995,37],[1000,8]]",236819.08992889951,16
Hickory Creek,Texas,33.1296839,33.0947358,-96.9996081,-97.0638983,33.112246629251686,-97.031182309387731,1147.5,1088,97.959183673469383,75.555555555555557,1741,14991,7103,11886,9919,29,45640,7.25,11410,509930.91249389655,5346474.5681701638,2230208.4182800287,3864477.4672363279,3403470.3738159174,9461.92109375,15354561.739996362,"[[0,332],[5,409],[10,193],[15,70],[20,21],[25,6],[30,8],[35,10],[40,10],[45,8],[50,8],[55,3],[60,5],[65,1],[70,1],[85,1],[100,1],[525,1]]",7466.7152962919827,2
Hickory Hill,Kentucky,38.28942,38.2859038,-85.5664318,-85.5690695,38.287611809803927,-85.567756756862835,1008.1,43,100,84.313725490196077,93,630,295,555,9,31,1582,7.75,395.5,24230.113800048828,186496.06683349606,78462.97290039061,164734.87982177731,2602.2792541503904,8954.6466552734364,456526.31260986329,"[[0,8],[5,20],[10,7],[15,6],[20,2]]",348.61132113685363,0
Hickory Hills,Illinois,41.7400121,41.7105685,-87.8085856,-87.8493545,41.726344350325448,-87.830246098906571,977.5,3282,98.620151002343135,86.642027455121436,19765,43155,26172,38582,60557,35,188231,8.75,47057.75,4989611.7404479925,13171583.052917492,7268340.4340759274,10596040.044079553,17790165.155096427,9718.3131347656254,53815740.426617414,"[[0,652],[5,1267],[10,801],[15,236],[20,94],[25,54],[30,24],[35,21],[40,19],[45,13],[50,13],[55,7],[60,6],[65,2],[70,11],[75,1],[80,3],[85,4],[90,2],[95,4],[100,2],[105,2],[110,3],[115,1],[120,2],[125,1],[130,1],[135,1],[145,3],[150,1],[155,2],[160,2],[165,2],[170,1],[175,2],[180,1],[185,1],[190,2],[200,1],[205,1],[215,1],[220,1],[240,1],[250,1],[265,1],[275,2],[300,1],[385,1],[490,1],[505,1],[520,1],[525,1],[690,1],[855,1],[995,1]]",44551.573800592138,1
Hicksville,New York,40.7876996,40.7432089,-73.500419,-73.5592978,40.762388915628328,-73.523296804987282,1024.25,10922,99.401242989237531,83.278688524590166,14783,96170,68493,82791,386134,23,648371,5.75,162092.75,4142387.0731445327,30099278.180395503,19281642.067797884,23368133.975897204,116120785.12352321,6760.4981384277344,193012226.42075798,"[[0,4183],[5,4965],[10,1071],[15,161],[20,64],[25,49],[30,24],[35,24],[40,22],[45,18],[50,24],[55,23],[60,15],[65,12],[70,12],[75,9],[80,9],[85,6],[90,8],[95,9],[100,7],[105,6],[110,3],[115,5],[120,4],[125,3],[130,2],[135,6],[140,11],[145,1],[155,1],[165,1],[170,4],[175,5],[180,3],[185,1],[190,2],[195,1],[200,4],[205,3],[210,1],[215,4],[220,2],[225,2],[230,1],[235,3],[240,2],[245,3],[250,2],[255,4],[260,1],[265,3],[270,1],[285,3],[290,4],[295,2],[300,2],[305,2],[310,2],[315,4],[320,1],[325,1],[330,1],[335,4],[355,1],[360,2],[385,1],[390,2],[395,2],[400,2],[405,2],[410,1],[415,2],[420,1],[425,2],[430,1],[445,2],[465,1],[475,1],[480,1],[485,1],[490,2],[500,2],[510,2],[520,2],[525,1],[535,1],[555,1],[560,1],[570,1],[580,1],[590,1],[595,2],[620,2],[635,1],[640,2],[655,2],[660,1],[665,1],[685,1],[700,1],[730,1],[740,1],[745,2],[765,1],[780,1],[805,1],[840,1],[885,1],[910,1],[955,1],[985,2],[995,7],[1000,13]]",117633.54967356294,142
Hidden Hills,California,34.1764362,34.1525855,-118.6405964,-118.6791157,34.16386039105145,-118.66032606286335,1285.2678492239454,792,99.328859060402678,89.1891891891892,7166,19933,15347,15768,4755,62,62969,15.5,15742.25,2359773.2318054191,7816058.2171386639,5533422.1792419488,5696359.4973876942,1803310.0555480961,23152.561474609374,23208923.18112183,"[[0,98],[5,155],[10,126],[15,89],[20,104],[25,69],[30,50],[35,33],[40,18],[45,8],[50,14],[55,6],[60,10],[65,4],[70,1],[80,1],[100,2],[130,1],[140,1],[145,1],[240,1]]",6327.4724719661444,30
Hidden Meadows,California,33.2512077,33.1990819,-117.0863495,-117.1519118,33.223922420415022,-117.11521338827811,1303.9105292792785,1696,99.439147504206389,95.657078398195154,20395,41063,32603,33639,9592,73,137292,18.25,34323,6855770.3164184587,16888588.664904796,11912778.369787589,12631098.22501223,3639918.4618286132,27587.170434570311,51928154.037951723,"[[0,73],[5,204],[10,332],[15,347],[20,271],[25,166],[30,154],[35,60],[40,35],[45,25],[50,15],[55,3],[60,2],[70,2],[80,1],[85,3],[105,1],[120,1],[140,1]]",14157.225763167633,240
Higginson,Arkansas,35.196726,35.196726,-91.7132483,-91.7132483,35.196726,-91.7132483,1074.3999999999999,1,100,100,50,58,0,0,0,108,108,27,27,14332.28330078125,18334.068359375,0,0,0,32666.351660156248,32666.351660156251,"[[25,1]]",19.959147980228906,0
High Falls,New York,41.8541278,41.7560523,-74.1029593,-74.2015046,41.808288942564118,-74.145644547765443,979.19999999999993,133,21.391941391941391,45.547945205479451,86,1816,1553,1152,158,24,4765,6,1191.25,21480.604626464843,512021.36920776387,431885.12596435554,300685.51154785161,42924.0696899414,6714.72607421875,1308996.6810363769,"[[0,49],[5,52],[10,18],[15,5],[20,2],[25,4],[35,1],[60,1],[95,1]]",478.33188528272819,6
High Point,North Carolina,36.0865886,35.8543699,-79.8543244,-80.1366433,35.981910865271928,-79.997500992354773,1085.9556272779655,34722,97.1657372856484,74.9126213592233,78264,491061,334141,376481,2014036,30,3293983,7.5,823495.75,22093333.938656613,164386649.0506649,100621075.91190161,114543480.80617082,657791784.08893442,9566.7466796875,1059436323.7963247,"[[0,9119],[5,13041],[10,5670],[15,2304],[20,987],[25,478],[30,328],[35,247],[40,195],[45,162],[50,149],[55,134],[60,110],[65,86],[70,81],[75,74],[80,75],[85,57],[90,73],[95,55],[100,50],[105,38],[110,41],[115,54],[120,43],[125,32],[130,35],[135,22],[140,26],[145,22],[150,21],[155,29],[160,16],[165,16],[170,11],[175,16],[180,12],[185,21],[190,14],[195,11],[200,12],[205,5],[210,8],[215,18],[220,20],[225,23],[230,13],[235,14],[240,15],[245,15],[250,11],[255,18],[260,10],[265,9],[270,6],[275,8],[280,15],[285,9],[290,10],[295,12],[300,12],[305,12],[310,6],[315,6],[320,9],[325,10],[330,9],[335,3],[340,7],[345,5],[350,7],[355,9],[360,10],[365,6],[370,8],[375,6],[380,5],[385,12],[390,6],[395,3],[400,8],[405,2],[410,2],[415,3],[420,5],[425,6],[430,2],[435,4],[440,5],[445,4],[450,4],[455,3],[460,5],[465,5],[470,3],[475,6],[480,2],[485,3],[490,1],[495,2],[500,2],[505,3],[510,2],[515,8],[520,2],[525,4],[530,6],[535,3],[540,4],[545,2],[550,5],[555,1],[565,5],[570,2],[575,1],[580,2],[585,1],[590,2],[595,1],[600,5],[605,1],[610,2],[615,4],[620,2],[625,2],[630,4],[635,2],[645,3],[650,3],[660,4],[665,1],[670,2],[675,2],[685,1],[705,2],[710,2],[715,1],[720,3],[725,2],[735,1],[740,2],[745,3],[750,2],[760,1],[765,1],[770,1],[780,2],[795,3],[800,3],[805,1],[810,1],[815,2],[820,1],[825,3],[830,1],[835,2],[850,2],[855,1],[860,1],[870,1],[880,1],[885,3],[890,2],[895,1],[905,2],[915,2],[920,3],[925,2],[930,4],[935,1],[940,4],[950,3],[955,3],[960,1],[970,1],[985,2],[990,3],[995,64],[1000,49]]",621938.38169218379,36
